75182,MAGNETO/MAGNUS/ERIC,SHE-HULK/JENNIFER WA,18
75185,KRISTOFF/KRISTOFF VE,TIMBERIUS,2
75192,HULK DOPPELGANGER II,INVISIBLE WOMAN/SUE,4
75194,NIGHTHAWK II/KYLE RI,RHINO,3
75196,MOLECULE MAN/OWEN RE,SNOWBIRD/NARYA/ANNE,2
75199,BANNON LANCE,THOMPSON EUGENE FLA,9
75201,BEYONDER,STRUCKER ANDREAS,1
75212,MR. FANTASTIC DOPPEL,PSYLOCKE/ELISABETH B,7
75215,GREY ELAINE,MISS LOCKE,1
75216,LYNNE MONICA,MOON KNIGHT/MARC SPE,3
75219,POUNDCAKES/MARIAN PO,SHE-HULK/JENNIFER WA,2
75223,DR. DRUID/ANTHONY LU,IRON MAN/TONY STARK,12
75224,LADY DEATHSTRIKE/YUR,STORM/ORORO MUNROE S,6
75229,CAPTAIN MARVEL II/MO,HERCULES [GREEK GOD],65
75232,WALTERS BILLY,WATSON ANNA,12
75233,HOGUN [ASGARDIAN],ZURAS,4
75235,ABSORBING MAN/CARL C,THOMPSON EUGENE FLA,1
75236,ARABIAN KNIGHT/ABDUL,SASQUATCH/WALTER LAN,3
75240,IRON MAN/TONY STARK,KELLY SEN. ROBERT E,1
75249,NAMORITA/NITA PRENTI,SASQUATCH DOPPELGANG,2
75252,IRON FIST/DANIEL RAN,WHITE TIGER II/,18
75256,MEPHISTO,WOLVERINE/LOGAN,8
75257,KARKAS [DEVIANT],KINGO SUNEN [ETERNAL,8
75258,SUB-MARINER/NAMOR MA,UNUSCIONE,1
75262,CAPTAIN AMERICA,PHARAOH RAMA-TUT,54
75265,BEAST/HENRY &HANK& P,TITANIA II/MARY SKEE,1
75267,BOOMERANG/FRED MYERS,IRON MAN IV/JAMES R.,2
75270,GYPSY MOTH,VAPOR,2
75271,MEPHISTO,UATU,4
75274,COPPERHEAD III/DAVIS,STANKOWICZ FABIAN,1
75275,ROBERTSON RANDY,SILVERMANE/SILVIO MA,2
75279,PERSUASION/KARA KILL,SPEEDBALL/ROBBIE BAL,1
75280,BEDLAM/JESSE AARONSO,SKIN/ANGELO ESPINOSA,1
75281,FANDRAL [ASGARDIAN],RINTRAH,1
75282,IRON MAN DOPPELGANGE,SPEEDBALL DOPPELGANG,2
75285,O'BRIEN MICHAEL,VANGUARD/NICOLAI KRY,6
75288,BROTHERS GRIMM II/BA,JAMESON J. JONAH,1
75291,KNIGHT MISTY,O'BRIEN MICHAEL,1
75292,ETERNITY/ADAM QADMON,VISION,11
75299,JARVIS EDWIN,WONDER MAN/SIMON WIL,93
75301,CONSTRICTOR/FRANK PA,HAMMER JUSTIN,5
75302,BARON MORDO/KARL MOR,WATSON ANNA,1
75304,ABOMINATION/EMIL BLO,CRYSTAL [INHUMAN],1
75305,GOLDEN ARCHER II/WYA,MAD DOG/COLONEL BUZZ,5
75306,FRIEDLANDER SHARON,STONEWALL/LOUIS HAMI,1
75312,MOTHER NIGHT/SUSAN S,TANAKA KENJIRO,1
75315,FERAL/MARIA CALLASAN,HUNTER STEVIE,3
75316,JACKSON ANDREW JOCK,LYJA LAZERFIST [SKRU,1
75318,DR. STRANGE/STEPHEN,SPIDER-MAN/PETER PAR,71
75320,MOCKINGBIRD/DR. BARB,WASP/JANET VAN DYNE,54
75321,BALDER [ASGARDIAN],JARVIS EDWIN,6
75323,HELA [ASGARDIAN],TORPEDO III/BROCK JO,1
75332,MASTERSON KEVIN,NAMORITA/NITA PRENTI,3
75333,INVISIBLE WOMAN/SUE,SERGEI,2
75334,PUCK DOPPELGANGER II,SHE-HULK/JENNIFER WA,3
75336,HUMAN TORCH DOPPELGA,PHARAOH RAMA-TUT,1
75340,CARTER SHARON,DUGAN TIMOTHY ALOYI,36
75342,DR. DOOM/VICTOR VON,LEE STAN,2
75345,EGO,UNION JACK III/JOEY,2
75346,BEAST/HENRY &HANK& P,SHADOW KING/AMAHL FA,2
75348,MYSTIQUE/RAVEN DARKH,WISDOM PETER,1
75349,MR. FANTASTIC/REED R,THENA,2
75350,HUDSON HEATHER,ROBERTSON JOE,1
75354,DR. STRANGE/STEPHEN,MANDARIN,1
75355,SPIDER-MAN III/MARTH,WATSON ANNA,1
75357,CAPTAIN BRITAIN/BRIA,STARBOLT,1
75358,LIVING TRIBUNAL,PUCK/EUGENE MILTON J,2
75360,CANTOR VERA,MASTERMIND/JASON WYN,1
75361,SCARLET WITCH/WANDA,SUNSPOT/ROBERTO DACO,4
75365,CITIZEN V II/HELMUT,ENCHANTRESS/AMORA/HE,1
75367,RAVEN LT. JACOB,ROBERTSON RANDY,1
75368,RICHARDS FRANKLIN B,SILVER SABLE,1
75373,PARALYZER,REDWING,1
75374,MACHINE MAN/X-51,WASP/JANET VAN DYNE,12
75375,KISMET/J'RIDIA STARD,SUPER SKRULL/KL'RT,1
75376,DAGGER/TANDY BOWEN,SCARLET WITCH/WANDA,4
75379,DR. DOOM/VICTOR VON,RED SKULL/JOHANN SCH,11
75383,DUGAN TIMOTHY ALOYI,ROTH ARNIE,2
75384,BLACK WIDOW/NATASHA,CARTER PEGGY,15
75386,HELIX/RAFAEL CARAGO,SPEEDBALL/ROBBIE BAL,3
75390,MULTIPLE MAN/JAMES A,RICHARDS FRANKLIN B,2
75395,DR. DRUID/ANTHONY LU,SPIDER-MAN/PETER PAR,8
75397,SHA SHAN,WATSON ANNA,2
75398,IRON MAN/TONY STARK,WOLVERINE DOPPELGANG,1
75402,LEECH,SKIN/ANGELO ESPINOSA,18
75404,CAPTAIN AMERICA,JOSEPH,4
75407,BLOB/FRED J. DUKES,LILANDRA NERAMANI [S,1
75408,MOONSTONE II/KARLA S,QUASAR III/WENDELL V,4
75409,SPEEDBALL II/DARRION,SPHINX,4
75410,MOON KNIGHT DOPPELGA,MOONDRAGON/HEATHER D,2
75411,ARAGORN,SUNFIRE/SHIRO YOSHID,1
75416,MACTAGGERT MOIRA KI,MIMIC/CALVIN RANKIN,4
75420,SCORPION/MACDONALD G,SPIDER-MAN III/MARTH,1
75424,CHANG IMEI,MEPHISTO,2
75425,COACHWHIP,KINCAID DR. KEITH,2
75433,MR. FANTASTIC DOPPEL,THING DOPPELGANGER I,1
75434,LANG DR. STEVEN,SKIN/ANGELO ESPINOSA,1
75435,APOCALYPSE/EN SABAH,FALCON/SAM WILSON,1
75438,NORTHSTAR/JEAN-PAUL,SHROUD/MAXIMILLIAN Q,1
75443,MS. MARVEL II/SHARON,VANISHER,2
75448,CITIZEN V III/DALLAS,JOLT/HALLIE TAKAHAMA,27
75450,PAGE KAREN,SPIDER-MAN/PETER PAR,11
75451,BLACK BOLT/BLACKANTO,PEATOR,1
75455,KATZENBERG NICK,WATSON KRISTY,8
75456,HERCULES [GREEK GOD],IRONCLAD,3
75459,TRITON,WASP/JANET VAN DYNE,5
75460,HERMOD [ASGARDIAN],MARVEL GIRL/JEAN GRE,1
75461,AHAB/RORY CAMPBELL,MARVEL GIRL/JEAN GRE,6
75462,THING/BENJAMIN J. GR,TRITON,50
75463,SPIDER-WOMAN II/JULI,VISION,21
75464,AURIC/,SILHOUETTE,1
75465,STORM/ORORO MUNROE S,THING DOPPELGANGER I,5
75467,ANT-MAN II/SCOTT HAR,ZABU,1
75468,DOORMAN,RED GUARDIAN V,1
75471,CORBEAU DR. PETER,SUNFIRE/SHIRO YOSHID,1
75473,MOCKINGBIRD/DR. BARB,THUNDERSTRIKE/ERIC K,6
75474,CERISE II [SHI'AR],STARFOX/EROS,1
75475,HOGARTH JERYN,REDWING,1
75479,ICEMAN/ROBERT BOBBY,STRONG GUY/GUIDO CAR,26
75485,CRYSTAL [INHUMAN],TRITON,68
75486,BLACK CAT/FELICIA HA,KANE MARCY/KAINA,3
75489,MAN-KILLER/KATRINA L,WATER WIZARD/PETE,4
75495,DEATH ADDER,MASTERS ALICIA REIS,1
75496,DEFENSOR,ROSS GEN. THADDEUS,1
75501,NAMORITA/NITA PRENTI,PUPPET MASTER/PHILLI,6
75504,HEIMDALL [ASGARDIAN],HULK/DR. ROBERT BRUC,1
75505,PILEDRIVER II/BRIAN,WONDER MAN/SIMON WIL,4
75509,HAMMERHEAD,INVISIBLE WOMAN/SUE,1
75510,LORD CHAOS,NIGHT THRASHER/DUANE,1
75511,HULK DOPPELGANGER II,PROFESSOR X/CHARLES,4
75513,ROBERTSON AMANDA,WATSON-PARKER MARY,14
75515,HERCULES [GREEK GOD],ORACLE/LADY SIBYL,1
75516,SASQUATCH/WALTER LAN,WOLVERINE DOPPELGANG,6
75517,DAREDEVIL/MATT MURDO,KINCAID DR. KEITH,1
75525,DUGAN TIMOTHY ALOYI,STORM/ORORO MUNROE S,3
75526,BULLDOZER/HENRY CAMP,ROGUE /,10
75530,LEEDS NED,OSBORN NORMIE,1
75537,GHOST RIDER II/JOHNN,WATSON-PARKER MARY,2
75545,BUZZ,KAINE,2
75546,FALCON/SAM WILSON,WING COLLEEN,1
75547,ANGEL/WARREN KENNETH,ARABIAN KNIGHT/ABDUL,4
75548,RUIZ RIGGER,ULIK,6
75549,HUMAN TORCH/JOHNNY S,NAMORITA DOPPELGANGE,3
75551,EENY,PROFESSOR X/CHARLES,1
75555,DAREDEVIL/MATT MURDO,MASTER MOLD II,1
75560,DEATH,GAEA,1
75561,JAMESON COL. JOHN,RHINO,3
75563,GAMBIT/REMY LEBEAU,SHADOW KING/AMAHL FA,8
75564,PUCK/EUGENE MILTON J,THOR III DOPPELGANGE,1
75565,TILBY TRISH/PATRICI,ZALADANE,1
75568,BOOMERANG/FRED MYERS,MAN-KILLER/KATRINA L,2
75569,ALRAUNE MARLENE,PROFESSOR X/CHARLES,1
75571,KENT CLARK,STEELE MARCY MASTER,1
75573,LOKI [ASGARDIAN],STONE LT. MARCUS,10
75579,THING/BENJAMIN J. GR,WONG,8
75580,IRON MAN/TONY STARK,ULIK,1
75583,DOC SAMSON/DR. LEONA,KARNAK [INHUMAN],2
75589,HUMAN TORCH/JOHNNY S,MISTER HYDE/CALVIN Z,1
75590,BLOB/FRED J. DUKES,MAN-APE/M'BAKU,1
75593,COLOSSUS II/PETER RA,DAYTRIPPER/AMANDA SE,29
75594,NAMORITA/NITA PRENTI,TRITON,2
75596,NIGHTHAWK II/KYLE RI,QUARTERMAIN CLAY,2
75604,IRON FIST/DANIEL RAN,SHROUD/MAXIMILLIAN Q,1
75606,CAPTAIN AMERICA,IMPOSSIBLE MAN,1
75616,CLEA,DR. DRUID/ANTHONY LU,4
75620,CARTER PEGGY,COOPER DR. VALERIE,3
75626,AIREO/AEOLUS [INHUMA,JETSTREAM/HAROUD IBN,1
75629,PAIBOK CAPT. [SKRUL,THINKER,1
75630,MUGGINS MAMIE,SHA SHAN,4
75634,HELIX/RAFAEL CARAGO,POWER MARGARET,1
75635,MASTERS ALICIA REIS,THANOS,1
75636,CERISE II [SHI'AR],RINGTOSS,3
75637,MISTER HYDE/CALVIN Z,MOONHUNTER/ZACK MOON,1
75638,NIGHTHAWK/KYLE RICHM,SASQUATCH/WALTER LAN,1
75640,CRIMSON DYNAMO V/DIM,DIAMOND LIL/LILLIAN,5
75641,KARNAK [INHUMAN],SUB-MARINER/NAMOR MA,19
75642,AURORA/JEANNE-MARIE,THOR III DOPPELGANGE,1
75643,ETERNITY/ADAM QADMON,PROFESSOR X/CHARLES,5
75648,IRON FIST/DANIEL RAN,TYGER LORD,6
75650,DARKHAWK DOPPELGANGE,WOLVERINE/LOGAN,2
75658,NUMBERS,PHOENIX III/RACHEL S,5
75664,MARVEL GIRL/JEAN GRE,SKIN/ANGELO ESPINOSA,4
75668,LEE STAN,SENTINELS,1
75673,ANACONDA/BLANCHE SIT,CLOWN/CRAFTY ELIOT F,1
75677,KELLY SEN. ROBERT E,PHOENIX II,3
75678,GAMMENON [CELESTIAL],LILANDRA NERAMANI [S,1
75679,DR. SPECTRUM/JOSEPH,HULK/DR. ROBERT BRUC,4
75681,BLACK WIDOW/NATASHA,TILBY TRISH/PATRICI,2
75684,DEFENSOR,HELLSTORM/DAIMON HEL,1
75687,BLACK PANTHER/T'CHAL,TURBO II (A)/MICHIKO,1
75688,FURY COL. NICHOLAS,ZERO,1
75690,NOVA II/FRANKIE RAYE,QUASAR III/WENDELL V,10
75694,ATTUMA,FIREBIRD/BONITA JUAR,2
75696,RAZA LONGKNIFE,ROGUE /,8
75697,MARTIN TERI,MOLE MAN/HARVEY RUPE,4
75700,RECORDER II,ULIK,2
75701,HEIMDALL [ASGARDIAN],TANA NILE,10
75703,JACKAL/MILES WARREN,STACY CAPT. GEORGE,5
75706,HULK DOPPELGANGER II,SHAMAN/MICHAEL TWOYO,1
75708,ARBOGAST BAMBI,DUGAN TIMOTHY ALOYI,1
75710,MERRYWEATHER IRENE,SUMMERS NATHAN CHRI,41
75712,DAREDEVIL/MATT MURDO,LEEDS BETTY BRANT,12
75716,COLLINS DEMITRIUS,HOGUN [ASGARDIAN],4
75718,KATZENBERG NICK,LOBO EDUARDO,9
75719,GRANDMASTER/EN DWI G,PEATOR,1
75720,BEAST/HENRY &HANK& P,DOC SAMSON/DR. LEONA,5
75724,CARTER PEGGY,PEATOR,1
75725,JONES CHARLOTTE,MULTIPLE MAN/JAMES A,1
75727,BLACK WIDOW/NATASHA,MACHINE MAN/X-51,5
75729,BLACK WIDOW/NATASHA,LLYRA/LLYRA MORRIS,2
75732,MYSTIQUE/RAVEN DARKH,SUNDER,3
75735,BATTLESTAR/LEMAR HOS,HAWK,2
75737,AIREO/AEOLUS [INHUMA,SILHOUETTE,5
75738,BLACK PANTHER/T'CHAL,MEPHISTO,7
75742,LEEDS BETTY BRANT,TRAPSTER/PETER PETRU,1
75743,CLOWN/CRAFTY ELIOT F,SPIDER-MAN/PETER PAR,4
75744,DR. STRANGE/STEPHEN,WOLVERINE DOPPELGANG,3
75747,KARNAK [INHUMAN],PEREGRINE LE/FRANCK,1
75752,JETSTREAM/HAROUD IBN,NOVA/RICHARD RIDER,2
75753,MR. IMMORTAL,NEBULA,1
75755,IRON MAN/TONY STARK,MIRAGE II/DANIELLE M,2
75757,GAUNTLET,POLARIS/LORNA DANE,5
75761,CALIBAN/,MALEKITH/MALCOLM KEI,1
75762,HAWK,TILBY TRISH/PATRICI,1
75765,BRIDGE GEORGE WASHI,PSYCHO-MAN,1
75767,MASTERS ALICIA REIS,URSA MAJOR/MIKHAIL U,1
75769,PALADIN/PAUL DENNIS,THUNDERBALL/DR. ELIO,1
75775,CERISE II [SHI'AR],SZARDOS MARGALI,1
75776,COPYCAT/VANESSA,SPEEDBALL/ROBBIE BAL,4
75777,JOLT/HALLIE TAKAHAMA,WIZARD/BENTLEY WITTM,1
75778,MOON KNIGHT/MARC SPE,WOLFSBANE/RAHNE SINC,4
75783,COUNTERWEIGHT II/KAT,MASTER MOLD II,1
75784,GREY DR. JOHN,PHOENIX III/RACHEL S,3
75790,ETERNITY/ADAM QADMON,STORM/ORORO MUNROE S,8
75794,GRANDMASTER/EN DWI G,NIGHTHAWK/KYLE RICHM,1
75795,GYPSY MOTH,MIKHLO,1
75796,BEREET,GUARDIAN/JAMES MACDO,3
75797,CRYSTAL [INHUMAN],ZABU,1
75801,ANGEL/WARREN KENNETH,CYCLOPS DOPPELGANGER,5
75802,HOGUN [ASGARDIAN],SKIDS/SALLY BLEVINS,3
75804,BEAST DOPPELGANGER I,WILD CHILD/KYLE GIBN,2
75806,BEAST/HENRY &HANK& P,GAZA,2
75807,STANKOWICZ FABIAN,THINKER,1
75814,BLACK PANTHER/T'CHAL,MALICE V/NAKIA,17
75816,BLACK KNIGHT V/DANE,CORTEZ FABIAN,4
75819,KINGPIN/WILSON FISK,ROBERTSON MARTHA,4
75820,DR. DRUID/ANTHONY LU,WOLVERINE DOPPELGANG,2
75822,ROGUE /,VERTIGO II,7
75825,ANT-MAN/DR. HENRY J.,CRIMSON DYNAMO V/DIM,2
75828,QUICKSILVER/PIETRO M,TRITON,37
75831,MUGGINS MAMIE,SILVERMANE/SILVIO MA,2
75833,BEETLE/ABNER RONALD,FREEMAN DUANE JEROM,1
75834,MAM'SELLE HEPZIBAH,WOLVERINE/LOGAN,24
75835,IRON MAN/TONY STARK,WARLOCK III,3
75837,COLOSSUS II/PETER RA,SIF,1
75842,BATTLESTAR/LEMAR HOS,STERMAN ANDREA ANDI,1
75848,BLOB/FRED J. DUKES,SERGEI,2
75849,DESTINY II/IRENE ADL,JACKSON STEVE,1
75853,FERAL/MARIA CALLASAN,MEDUSA/MEDUSALITH AM,1
75854,NIGHTCRAWLER/KURT WA,PLAGUE,2
75855,LANG DR. STEVEN,MARVEL GIRL/JEAN GRE,8
75857,OZYMANDIAS,QUICKSILVER/PIETRO M,3
75859,FRIGGA,HILDEGARDE [ASGARDIA,1
75862,ANACONDA/BLANCHE SIT,VERTIGO II,3
75864,CONSTRICTOR/FRANK PA,RED GUARDIAN V,1
75865,CRYSTAL [INHUMAN],MS. MARVEL II/SHARON,17
75869,MOLE MAN/HARVEY RUPE,VECTOR,1
75873,CARTER PEGGY,FER DE LANCE/TERESA,2
75874,BEAST/HENRY &HANK& P,MORBIUS/DR. MICHAEL,1
75875,CAPTAIN AMERICA,SCATTERBRAIN,1
75879,ABSORBING MAN/CARL C,RHINO,3
75881,IRONCLAD,JONES RICHARD MILHO,8
75886,BONEBREAKER/,GAZA,1
75887,JUBILEE/JUBILATION L,RINGMASTER/MAYNARD T,1
75895,ICEMAN/ROBERT BOBBY,IRON MAN IV/JAMES R.,3
75898,KINCAID DR. KEITH,MOONDRAGON/HEATHER D,1
75906,KLAW/ULYSSES KLAW,UNION JACK III/JOEY,1
75907,ROBERTSON JOE,SCHEMER/RICHARD FISK,17
75909,ANDROMEDA/ANDROMEDA,CYCLOPS/SCOTT SUMMER,1
75910,BLOODSTORM | MUTANT,MARVEL WOMAN | MUTAN,14
75911,CORTEZ FABIAN,FIZ [SKRULL],2
75912,LEEDS BETTY BRANT,WASP/JANET VAN DYNE,6
75916,SILVER SURFER/NORRIN,UNION JACK III/JOEY,2
75921,GAMBONNO ERNESTO,JONES RICHARD MILHO,1
75923,KARMA/XI'AN COY MANH,THUNDERBIRD II/JAMES,5
75926,EXODUS/BENNET DUPARI,JUGGERNAUT/CAIN MARK,1
75928,CANTOR VERA,FIREFIST/RUSTY COLLI,4
75930,BRIGHTWIND,FRIEDLANDER SHARON,4
75931,LEEDS NED,WHIZZER III/JAMES SA,1
75932,MEDUSA/MEDUSALITH AM,REDWING,1
75936,ODIN [ASGARDIAN],UMAR,1
75939,BLACK CAT/FELICIA HA,DR. OCTOPUS/OTTO OCT,9
75943,EITRI,S'YM,1
75949,GEE/ALEX POWER,NAMORITA/NITA PRENTI,10
75952,CHARCOAL/CHARLIE BUR,NOMAD III/JACK MONRO,15
75954,JETSTREAM/HAROUD IBN,MAGNETO/MAGNUS/ERIC,4
75966,DUGAN TIMOTHY ALOYI,RHINO,1
75967,ABSORBING MAN/CARL C,DR. OCTOPUS II/CAROL,1
75969,POWER MAN/ERIK JOSTE,SUPREME INTELLIGENCE,1
75973,TEXAS TWISTER/DREW D,THOR/DR. DONALD BLAK,4
75976,MASON LOUISE,SPIDER-MAN/PETER PAR,2
75977,CREED GRAYDON,MR. SINISTER/NATHAN,2
75979,GAMORA,NOVA II/FRANKIE RAYE,10
75980,AVALANCHE/DOMINIC PE,MARVEL GIRL/JEAN GRE,7
75982,FISK VANESSA,LUBENSKI NATE,2
75983,HARDRIVE,JUGGERNAUT/CAIN MARK,1
75985,JACK OF HEARTS/JACK,THUNDERBIRD III/NEAL,1
75990,CH'OD,QUEEN DIVINE JUSTICE,1
75991,FORGOTTEN ONE/GILGAM,ONE ABOVE ALL [CELES,4
75993,ANACONDA/BLANCHE SIT,COLOSSUS II/PETER RA,1
75994,TIGRA/GREER NELSON,WIZARD/BENTLEY WITTM,3
75996,ANGEL/WARREN KENNETH,HARKNESS AGATHA,7
75997,BALLANTINE KAYLA,HARKNESS AGATHA,1
76001,MADDICKS ARTHUR ART,PHOENIX III/RACHEL S,1
76002,CYCLOPS/SCOTT SUMMER,FURY COL. NICHOLAS,16
76003,DOC SAMSON/DR. LEONA,HULK/DR. ROBERT BRUC,110
76006,BLACK KNIGHT IV/PROF,MASTERS ALICIA REIS,1
76009,IKARIS/IKE HARRIS [E,WOLVERINE/LOGAN,1
76012,BEETLE/ABNER RONALD,SONDHEIM ERICA,2
76014,SHOCKWAVE/LANCASTER,STRIDER,1
76019,DR. STRANGE/STEPHEN,IRON MAN IV/JAMES R.,2
76021,CERISE II [SHI'AR],PSYLOCKE/ELISABETH B,9
76022,LE FEY MORGAN,TRITON,6
76024,BLITZIANA,HULK/DR. ROBERT BRUC,2
76025,SILVERCLAW/LA GARRA,USAGENT/CAPTAIN JOHN,1
76028,RHINO,SCHEMER/RICHARD FISK,2
76033,MR. FANTASTIC/REED R,RAZA LONGKNIFE,5
76035,DUGAN TIMOTHY ALOYI,GUARDIAN/JAMES MACDO,2
76036,DR. DRUID/ANTHONY LU,WHITE QUEEN/EMMA FRO,1
76038,COLLECTOR/TANELEER T,SUB-MARINER/NAMOR MA,1
76039,COUNTERWEIGHT II/KAT,IGOR,2
76040,DOC SAMSON/DR. LEONA,SASQUATCH/WALTER LAN,5
76043,FIREBIRD/BONITA JUAR,STINGRAY/DR. WALTER,6
76046,ELECTRO/MAX DILLON,MOLECULE MAN/OWEN RE,1
76049,JONES GABE,SHE-HULK/JENNIFER WA,2
76053,PALERMO VICTOR,PUMA/THOMAS FIREHEAR,1
76055,CAPTAIN AMERICA,PIPELINE/CORMICK GRI,1
76056,DAREDEVIL/MATT MURDO,IKARIS/IKE HARRIS [E,1
76058,BINARY/CAROL DANVERS,GAMBIT/REMY LEBEAU,1
76059,KRAVEN THE HUNTER/SE,THOR/DR. DONALD BLAK,2
76060,CITIZEN V II/HELMUT,JONES RICHARD MILHO,2
76061,CROSSBONES/BROCK BIN,STARFOX/EROS,1
76064,CAPTAIN MARVEL/CAPTA,JUSTICE II/VANCE AST,4
76065,DRAX/ARTHUR DOUGLAS,LORD CHAOS,4
76066,INVISIBLE WOMAN/SUE,MOONSTONE II/KARLA S,8
76067,FALCON/SAM WILSON,RATTLER,2
76070,CAPTAIN MARVEL II/MO,JETSTREAM/HAROUD IBN,1
76072,HUNTER STEVIE,MARVEL GIRL/JEAN GRE,6
76076,GATEWAY,HIGH EVOLUTIONARY/HE,1
76078,ABSORBING MAN/CARL C,TANAKA KENJIRO,1
76079,DEFENSOR,WOLVERINE/LOGAN,3
76080,LEE STAN,PAGE KAREN,4
76085,CAPTAIN AMERICA,DOORMAN,5
76090,JARVIS EDWIN,WATSON ANNA,1
76091,GAEA,SERSI/SYLVIA,3
76094,BINARY/CAROL DANVERS,CH'OD,17
76097,ERWIN MORLEY,THENA,2
76099,SCARLET WITCH/WANDA,THANOS DOPPELGANGER,9
76111,BEAST/HENRY &HANK& P,ZIRAN,4
76114,BATROC/GEORGES BATRO,DUGAN TIMOTHY ALOYI,2
76117,FOXBAT,SHIP,3
76118,BINARY/CAROL DANVERS,TITAN,1
76120,LONGSHOT,SUNSPOT/ROBERTO DACO,3
76121,ANT-MAN/DR. HENRY J.,GRIM REAPER/ERIC WIL,15
76126,LUNA/LUNA MAXIMOFF [,SNOWBIRD/NARYA/ANNE,1
76129,BEREET,WASP/JANET VAN DYNE,5
76130,MEPHISTO,SUNSPOT/ROBERTO DACO,1
76132,MERCADO JOY,OSBORN NORMIE,7
76134,FORGE,INFINITY II,1
76136,HIGH EVOLUTIONARY/HE,POSITRON/RONNIE,1
76138,LOCKHEED,SHAMAN/MICHAEL TWOYO,3
76141,SUNFIRE/SHIRO YOSHID,TOAD/MORTIMER TOYNBE,1
76146,IRON MAN/TONY STARK,POLARIS/LORNA DANE,5
76150,ICEMAN/ROBERT BOBBY,MASTERMIND/JASON WYN,16
76152,CAPTAIN AMERICA DOPP,SASQUATCH/WALTER LAN,5
76153,HIGH EVOLUTIONARY/HE,MS. MARVEL II/SHARON,1
76155,ROBERTSON RANDY,SPIDER-MAN/PETER PAR,66
76157,LIVING TRIBUNAL,WARLOCK II/ADAM WARL,5
76163,HIGH EVOLUTIONARY/HE,RAM SIR,12
76167,LE FEY MORGAN,VALINOR,4
76169,BONEBREAKER/,PSYLOCKE/ELISABETH B,6
76171,BLACK KING/SEBASTIAN,PENANCE/MONET ST. CR,1
76174,ARCADE/,DEWOLFF JEAN,2
76175,ALEXANDER CARRIE,LUMPKIN WILLIAM WIL,1
76180,FOREARM,WOLVERINE/LOGAN,4
76182,CARTER SHARON,KA-ZAR/KEVIN PLUNDER,3
76185,HUMAN TORCH ANDROID/,VERMIN LADY,4
76188,BROTHER VOODOO/DANIE,CAPTAIN BRITAIN/BRIA,1
76189,PIPELINE/CORMICK GRI,VOGHT AMELIA,6
76193,MEDUSA/MEDUSALITH AM,MIKHLO,1
76194,CYCLONE II/PIERRE FR,POWER MAN/ERIK JOSTE,9
76195,SHE-HULK/JENNIFER WA,TRAPSTER/PETER PETRU,4
76196,MYSTERIO/QUENTIN BEC,WHITMAN DEBRA,3
76200,DAGGER/TANDY BOWEN,THINKER,1
76202,MASTER MOLD II,POWER MARGARET,1
76204,MEDUSA/MEDUSALITH AM,ULTRON,3
76205,MARVEL GIRL/JEAN GRE,MOREAU PHILLIP,4
76206,ARON [WATCHER],HYDROMAN/MORRIE BENC,7
76207,ASTRA,CR'REEE,3
76209,ANT-MAN/DR. HENRY J.,GAMBONNO LUIGI,1
76210,BEAST/HENRY &HANK& P,PIP/PRINCE GOFERN,7
76212,GLENN HEATHER,TORPEDO III/BROCK JO,3
76213,HULK/DR. ROBERT BRUC,MACHINE MAN/X-51,9
76216,BOOMERANG/FRED MYERS,JUSTICE II/VANCE AST,1
76218,DARKHAWK/CHRIS POWEL,WOLFSBANE DOPPELGANG,2
76220,PSYLOCKE/ELISABETH B,VIPER II,3
76221,KORVAC MICHAEL,THOR/DR. DONALD BLAK,12
76223,CLEA,PROFESSOR X/CHARLES,1
76225,KNIGHT MISTY,QUASAR III/WENDELL V,1
76229,FORGE,LIVING TRIBUNAL,1
76231,NIGHTCRAWLER/KURT WA,POWER MARGARET,1
76233,FURY COL. NICHOLAS,URICH BEN,1
76234,DE LA FONTAINE CONT,IMPOSSIBLE MAN,1
76236,COOPER DR. VALERIE,MARVEL GIRL/JEAN GRE,17
76238,JARVIS EDWIN,SPIDER-MAN/PETER PAR,46
76240,IRON MAN DOPPELGANGE,RICHARDS FRANKLIN B,3
76243,CANNONBALL II/SAM GU,PSYNAPSE,4
76245,MIRAGE II/DANIELLE M,WONDER MAN/SIMON WIL,1
76248,FRENCHIE/JEAN-PAUL D,MULTIPLE MAN/JAMES A,1
76250,BETA RAY BILL,EGO,3
76254,DR. STRANGE/STEPHEN,DRACULA/VLAD TEPES,12
76255,JOLT/HALLIE TAKAHAMA,SILVER SAMURAI/KENYU,1
76257,BOUDREAUX BELLA DON,CROSSBONES/BROCK BIN,1
76260,BLACK CAT/FELICIA HA,WHITMAN DEBRA,2
76261,JAMESON J. JONAH,RAVEN LT. JACOB,9
76263,DR. DOOM/VICTOR VON,ELECTRO/MAX DILLON,1
76264,EEL II/EDWARD LAVELL,FREEMAN DUANE JEROM,1
76265,LOCKHEED,THING/BENJAMIN J. GR,5
76267,ELECTRO/MAX DILLON,LUMPKIN WILLIAM WIL,1
76268,GALACTUS/GALAN,KLAW/ULYSSES KLAW,7
76270,BEYONDER,THUNDERBALL/DR. ELIO,3
76271,MOLE MAN/HARVEY RUPE,SOUTHERN CANDY,1
76272,MENTALLO,WRECKER III/DIRK GAR,2
76275,BANNON LANCE,FISK VANESSA,2
76276,BLACK KNIGHT V/DANE,ERISHKIGEL II/HOLLY,2
